STATION;DATE;AWND;TAVG;TMAX;TMIN;WT01;WT02;WT03;WT04;WT05;WT06;WT07;WT08;WT09;WT10;WT11;WT13;WT14;WT15;WT16;WT17;WT18;WT19;WT21;WT22
USW00014765;21.06.2008;Tem.61;;84;63;1;;;;;;1;1;;;;1;;;;;;;;
USW00014765;22.06.2008;Eki.29;;82;65;1;;;;1;;;;;;;1;;;1;;;;;
USW00014765;23.06.2008;Haz.71;;76;68;1;;;;1;;;;;;;1;;;1;;;;;
USW00014765;24.06.2008;May.14;;81;62;1;;1;;1;;;;;;;1;;;1;;;;;
USW00014765;25.06.2008;Tem.83;;83;62;;;;;;;;;;;;;;;;;;;;
USW00014765;26.06.2008;Haz.49;;79;62;1;;;;1;;1;1;;;;1;;;1;;;;;
USW00014765;27.06.2008;May.82;;84;65;1;;;;1;;1;1;;;;1;;;1;;;;;
USW00014765;28.06.2008;May.82;;85;68;1;;;;1;;1;1;;;;1;;;1;;;;;
USW00014765;29.06.2008;Eyl.62;;92;70;1;1;;;;;1;1;1;;;1;;;;;;;;
USW00014765;30.06.2008;Eyl.17;;88;70;1;;1;;1;;1;1;;;;;;;1;;;;;
USW00014765;1.07.2008;A?u.50;;87;68;1;;;;;;;1;;;;1;;;;;;;;
USW00014765;2.07.2008;Tem.61;;83;68;1;;;;1;;;;;;;1;;;1;;;;;
USW00014765;3.07.2008;Kas.41;;88;65;;;;;;;;;;;;;;;;;;;;
USW00014765;4.07.2008;May.59;;74;65;1;;;;1;;1;1;;;;1;;;1;;;;;
USW00014765;5.07.2008;Mar.36;;72;66;1;;;;1;;1;1;;;;1;;;1;;;;;
USW00014765;6.07.2008;May.59;;80;67;1;;;;;;1;1;;;;1;;;;;;;;
USW00014765;7.07.2008;8.May;;87;69;1;;;;;;1;1;;;;1;;;;;;;;
USW00014765;8.07.2008;Eyl.40;;90;71;1;;;;;;1;1;;;;1;;;;;;;;
USW00014765;9.07.2008;Eki.29;;90;71;1;;;;;;1;1;;;;1;;;1;;;;;
USW00014765;10.07.2008;Eki.51;;86;67;;;;;;;;1;;;;;1;;1;;;;;
USW00014765;11.07.2008;Haz.49;;84;62;;;;;;;;1;;;;;;;;;;;;
USW00014765;12.07.2008;Tem.61;;84;66;;;;;;;;;;;;;;;;;;;;
USW00014765;13.07.2008;Kas.86;;82;69;;;;;;;;;;;;;;;;;;;;
USW00014765;14.07.2008;Tem.38;;87;70;1;;;;1;;;;;;;1;;;1;;;;;
USW00014765;15.07.2008;Haz.49;;88;65;;;;;;;;;;;;;;;;;;;;
USW00014765;16.07.2008;Haz.26;;91;64;1;;;;;;;;;;;1;;;;;;;;
USW00014765;17.07.2008;May.82;;93;67;1;;;;;;;;;;;1;;;;;;;;
USW00014765;18.07.2008;Haz.71;;95;69;1;;;;;;1;1;;;;1;;;;;;;;
USW00014765;19.07.2008;Tem.61;;96;72;1;;;;;;1;1;;;;1;;;;;;;;
USW00014765;20.07.2008;Eki.74;;94;72;;;;;;;;;;;;;;;;;;;;
USW00014765;21.07.2008;Tem.83;;90;71;1;;;;1;;;;;;;1;;;1;;;;;
USW00014765;22.07.2008;Tem.83;;82;68;;;;;1;;;;;;;;;;1;;;;;
USW00014765;23.07.2008;8.May;;78;67;1;1;1;;1;;1;1;;;;;;;;;;;;
USW00014765;24.07.2008;13.42;;80;69;1;1;1;;1;;1;1;;;;;;;1;;;;;
USW00014765;25.07.2008;4.Mar;;85;67;1;;;;;;;;;;;1;;;;;;;;
USW00014765;26.07.2008;Tem.61;;86;63;;;;;;;;;;;;;;;;;;;;
USW00014765;27.07.2008;A?u.50;;78;64;1;;1;;1;;;;;;;1;;;1;;;;;
USW00014765;28.07.2008;6.Nis;;85;63;1;;;;;;;;;;;1;;;;;;;;
USW00014765;29.07.2008;Tem.83;;87;68;;;;;;;;1;;;;;;;;;;;;
USW00014765;30.07.2008;Haz.49;;83;66;1;;;;;;;;;;;1;;;;;;;;
USW00014765;31.07.2008;Tem.83;;83;70;1;;;;;;;;;;;1;;;1;;;;;
USW00014765;1.08.2008;May.82;;86;69;;;;;;;;;;;;;;;;;;;;
USW00014765;2.08.2008;May.14;;84;68;1;;1;;1;;;;;;;1;;;1;;;;;
USW00014765;3.08.2008;Tem.16;;83;66;1;;;;;;;;;;;1;;;1;;;;;
USW00014765;4.08.2008;A?u.95;;84;65;;;;;;;;;;;;;;;;;;;;
USW00014765;5.08.2008;Tem.61;;78;66;;;;;;;;;;;;;;;;;;;;
USW00014765;6.08.2008;Tem.61;;69;64;1;;;;1;;;;;;;1;1;;1;;;;;
USW00014765;7.08.2008;Haz.71;;74;65;1;;1;;1;;;;;;;1;1;;1;;;;;
USW00014765;8.08.2008;Nis.47;;79;61;1;;1;;1;;;;;;;1;;;1;;;;;
USW00014765;9.08.2008;Nis.70;;77;58;;;;;;;;;;;;;;;;;;;;
USW00014765;10.08.2008;Haz.49;;78;61;;;;;1;;;;;;;;;;;;;;;
USW00014765;11.08.2008;Eyl.17;;72;65;1;;;;1;;;;;;;1;;;1;;;;;
USW00014765;12.08.2008;Tem.83;;76;62;1;;;;1;;;;;;;1;;;1;;;;;
USW00014765;13.08.2008;May.82;;79;60;;;;;;;;;;;;;;;;;;;;
USW00014765;14.08.2008;4.Mar;;83;64;1;1;1;;1;;;1;1;;;;;;;;;;;
USW00014765;15.08.2008;May.59;;77;64;1;;;;1;;;1;;;;1;1;;1;;;;;
USW00014765;16.08.2008;6.Nis;;81;63;;;;;;;;;;;;;;;1;;;;;
USW00014765;17.08.2008;Eyl.62;;83;62;;;;;;;;;;;;;;;;;;;;
USW00014765;18.08.2008;A?u.28;;86;66;;;;;;;;;;;;;;;;;;;;
USW00014765;19.08.2008;Eki.51;;82;59;;;;;;;1;1;;;;;;;1;;;;;
USW00014765;20.08.2008;8.May;;73;53;;;;;;;;;;;;;;;;;;;;
USW00014765;21.08.2008;Nis.92;;77;55;;;;;;;;;;;;;;;;;;;;
USW00014765;22.08.2008;May.14;;79;58;;;;;;;;;;;;;;;;;;;;
USW00014765;23.08.2008;Nis.47;;76;57;;;;;;;;;;;;;;;;;;;;
USW00014765;24.08.2008;Nis.47;;79;58;;;;;;;;;;;;;;;;;;;;
USW00014765;25.08.2008;A?u.95;;83;63;;;;;;;;;;;;;;;1;;;;;
USW00014765;26.08.2008;Eyl.40;;76;57;;;;;;;;;;;;;;;;;;;;
USW00014765;27.08.2008;6.Nis;;78;55;;;;;;;;;;;;;;;;;;;;
USW00014765;28.08.2008;6.Nis;;81;57;;;;;;;;;;;;;;;;;;;;
USW00014765;29.08.2008;4.Mar;;79;56;;;;;;;;;;;;;;;;;;;;
USW00014765;30.08.2008;Mar.36;;71;65;1;;;;1;;;;;;;1;1;;1;;;;;
USW00014765;31.08.2008;Eyl.62;;82;64;;;;;;;;;;;;;;;;;;;;
USW00014765;1.09.2008;A?u.72;;84;62;;;;;;;;;;;;;;;;;;;;
USW00014765;2.09.2008;A?u.28;;81;63;;;;;;;;;;;;;;;;;;;;
USW00014765;3.09.2008;May.14;;81;56;;;;;;;;;;;;;;;1;;;;;
USW00014765;4.09.2008;Haz.93;;87;64;1;;;;;;;;;;;1;;;;;;;;
USW00014765;5.09.2008;8.May;;85;68;1;;;;;;1;1;;;;1;;;;;;;;
USW00014765;6.09.2008;Eyl.40;;79;71;1;;;;1;;;;;;;1;;;1;;;;;
USW00014765;7.09.2008;Eki.51;;80;63;1;;;;1;;;;;;;1;;;1;;;;;
USW00014765;8.09.2008;4.Mar;;79;59;;;;;;;;;;;;;;;;;;;;
USW00014765;9.09.2008;A?u.28;;77;61;1;;1;;1;;;;;;;1;;;1;;;;;
USW00014765;10.09.2008;May.82;;71;56;;;;;;;;;;;;;;;;;;;;
USW00014765;11.09.2008;?ub.91;;71;50;;;;;;;;;;;;;;;;;;;;
USW00014765;12.09.2008;Haz.71;;68;54;1;;;;1;;;;;;;1;;;1;;;;;
USW00014765;13.09.2008;2.Oca;;73;64;1;;;;;;;;;;;1;;;;;;;;
USW00014765;14.09.2008;A?u.28;;72;65;1;;;;1;;;;;;;1;1;;1;;;;;
USW00014765;15.09.2008;Ara.30;;83;62;1;;;;;;;;;;;1;;;;;;;;
USW00014765;16.09.2008;Mar.36;;69;57;;;;;;;;;;;;;;;;;;;;
USW00014765;17.09.2008;?ub.91;;71;54;;;;;;;;;;;;;;;;;;;;
USW00014765;18.09.2008;Tem.61;;70;51;;;;;;;;;;;;;;;;;;;;
USW00014765;19.09.2008;Eyl.17;;63;47;;;;;;;;;;;;;;;;;;;;
USW00014765;20.09.2008;Mar.58;;67;46;;;;;;;;;;;;;;;;;;;;
USW00014765;21.09.2008;Mar.58;;77;49;;;;;;;;;;;;;;;;;;;;
USW00014765;22.09.2008;Eyl.84;;62;50;;;;;;;;;;;;;;;;;;;;
USW00014765;23.09.2008;Haz.49;;67;48;;;;;;;;;;;;;;;;;;;;
USW00014765;24.09.2008;Mar.36;;68;45;;;;;;;;;;;;;;;;;;;;
USW00014765;25.09.2008;Eyl.84;;67;46;;;;;;;;;;;;;;;;;;;;
USW00014765;26.09.2008;Eyl.84;;67;58;1;;;;1;;;;;;;1;1;;1;;;;;
USW00014765;27.09.2008;4.Mar;;71;64;1;1;;;1;;;;1;;;1;;;1;;;;;
USW00014765;28.09.2008;?ub.46;;71;66;1;;;;1;;;;;;;1;;;1;;;;;
USW00014765;29.09.2008;Nis.25;;70;64;1;;;;1;;;;;;;1;1;;1;;;;;
USW00014765;30.09.2008;Mar.58;;67;61;1;;;;;;;;;;;;1;;1;;;;;
USW00014765;1.10.2008;May.82;;73;61;1;;;;;;;;;;;1;;;1;;;;;
USW00014765;2.10.2008;Tem.61;;65;47;1;;;;1;;;1;;;;1;;;1;;;;;
USW00014765;3.10.2008;Eyl.62;;66;45;;;;;1;;;;;;;;;;1;;;;;
USW00014765;4.10.2008;Haz.71;;63;42;;;;;;;;;;;;;;;;;;;;
USW00014765;5.10.2008;1.Ara;;54;42;1;1;;;1;;;1;1;;;1;;;1;;;;;
USW00014765;6.10.2008;Tem.61;;61;44;1;;;;;;;;;;;;;;1;;;;;
USW00014765;7.10.2008;Haz.26;;65;42;;;;;;;;;;;;;;;;;;;;
USW00014765;8.10.2008;May.14;;69;39;;;;;;;;;;;;;;;;;;;;
USW00014765;9.10.2008;Eyl.62;;73;58;1;;;;1;;;1;;;;1;;;1;;;;;
USW00014765;10.10.2008;6.Nis;;71;50;1;;;;;;;;;;;;;;;;;;;
USW00014765;11.10.2008;Nis.70;;69;46;;;;;;;;;;;;;;;;;;;;
USW00014765;12.10.2008;Nis.92;;68;46;;;;;;;;;;;;;;;;;;;;
USW00014765;13.10.2008;6.Nis;;70;50;;;;;;;;;;;;;;;;;;;;
USW00014765;14.10.2008;Haz.93;;64;51;;;;;;;;;;;;;;;;;;;;
USW00014765;15.10.2008;Nis.70;;68;52;1;;;;;;;;;;;1;;;;;;;;
USW00014765;16.10.2008;Tem.61;;70;52;1;;;;;;1;1;;;;1;;;1;;;;;
USW00014765;17.10.2008;A?u.28;;60;45;;;;;;;;;;;;;;;;;;;;
USW00014765;18.10.2008;Eki.51;;55;40;;;;;;;;;;;;;;;;;;;;
USW00014765;19.10.2008;16.Kas;;51;40;;;;;;;;;;;;;;;;;;;;
USW00014765;20.10.2008;A?u.50;;59;37;;;;;;;;;;;;;;;;;;;;
USW00014765;21.10.2008;Nis.70;;63;32;;;;;1;;;;;;;;;;1;;;;;
USW00014765;22.10.2008;13.42;;47;40;1;;;;1;;;;;;;;1;;1;;;;;
USW00014765;23.10.2008;A?u.95;;50;32;;;;;;;;;;;;;;;;;;;;
USW00014765;24.10.2008;4.Mar;;60;31;;;;;;;;;;;;;;;;;;;;
USW00014765;25.10.2008;Kas.63;;64;42;1;;1;;1;;;;;;;1;;;1;;;;;
USW00014765;26.10.2008;Tem.83;;66;44;1;;;;1;;;;;;;1;;;1;;;;;
USW00014765;27.10.2008;Mar.13;;64;41;1;;;;;;;;;;;1;;;;;;;;
USW00014765;28.10.2008;13.42;;51;38;1;;;;1;;;;;;;1;1;;1;;;;;
USW00014765;29.10.2008;13.65;;47;32;;;;;;;;;;;;;;;;;;;;
USW00014765;30.10.2008;A?u.50;;48;30;;;;;;;;;;;;;;;;;;;;
USW00014765;31.10.2008;A?u.50;;63;29;;;;;;;;;;;;;;;;;;;;
USW00014765;1.11.2008;Haz.26;;64;40;;;;;;;;;;;;;;;;;;;;
USW00014765;2.11.2008;Tem.38;;47;29;;;;;;;;;;;;;;;;;;;;
USW00014765;3.11.2008;?ub.68;;55;26;1;;;;;;;;;;;1;;;;;;;1;
USW00014765;4.11.2008;?ub.46;;60;37;1;1;;;;;;;1;;;1;;;;;;;;
USW00014765;5.11.2008;May.82;;66;48;1;;;;1;;;;;;;1;1;;1;;;;;
USW00014765;6.11.2008;Ara.53;;59;55;1;;;;1;;;;;;;1;1;;1;;;;;
USW00014765;7.11.2008;May.82;;61;55;1;;;;;;;;;;;1;1;;1;;;;;
USW00014765;8.11.2008;Haz.49;;60;56;1;1;;;1;;;;1;;;;1;;1;;;;;
USW00014765;9.11.2008;A?u.28;;59;43;1;;;;1;;;;;;;1;;;1;;;;;
USW00014765;10.11.2008;Tem.16;;53;37;;;;;;;;;;;;;;;1;;;;;
USW00014765;11.11.2008;A?u.50;;50;34;;;;;;;;;;;;;;;;;;;;
USW00014765;12.11.2008;Oca.34;;48;32;;;;;;;;;;;;;;;;;;;;
USW00014765;13.11.2008;Nis.47;;55;34;1;;;;1;;;;;;;1;1;;1;;;;;
USW00014765;14.11.2008;4.Mar;;61;51;1;1;;;1;;;;1;;;;1;;1;;;;;
USW00014765;15.11.2008;13.87;;68;57;1;1;1;;1;;;;1;;;;1;;;;;;;
USW00014765;16.11.2008;14.32;;67;41;1;;;;1;;;;;;;1;;;1;;;;;
USW00014765;17.11.2008;Haz.93;;48;33;;;;;;;;;;;;;;;;;;;;
USW00014765;18.11.2008;Ara.53;;41;27;;;;;;;;;;;;;;;;;;;;
USW00014765;19.11.2008;12.A?u;;34;23;;;;;;;;;;;;;;;;;;;;
USW00014765;20.11.2008;Haz.26;;36;21;;;;;;;;;;;;;;;;;;;;
USW00014765;21.11.2008;Haz.26;;36;21;;;;;;;;;;;;;;;;;;;;
USW00014765;22.11.2008;Kas.41;;30;20;;;;;;;;;;;;;;;;;;;;
USW00014765;23.11.2008;Eyl.84;;34;21;;;;;;;;;;;;;;;;;;;;
USW00014765;24.11.2008;Mar.80;;44;22;;;;;1;;;;;;;;;;1;;;;;
USW00014765;25.11.2008;Tem.83;;52;35;1;;;;1;;;;;;;1;1;;1;;;;;
USW00014765;26.11.2008;Nis.70;;46;27;1;;;;;;;;;;;;;;;;;;;
USW00014765;27.11.2008;May.82;;46;31;;;;;;;;;;;;;;;;;;;;
USW00014765;28.11.2008;May.82;;50;28;1;;;;1;;;;;;;;;;1;;;;;
USW00014765;29.11.2008;Haz.93;;46;29;;;;;;;;;;;;;;;;;;;;
USW00014765;30.11.2008;May.82;;43;25;1;;1;1;1;;;;;;;1;;;1;;;;;
USW00014765;1.12.2008;Ara.30;;58;43;1;1;;;1;;;;1;;;1;1;;1;;;;;
USW00014765;2.12.2008;Eyl.17;;49;36;;;;;;;;;;;;;;;;;;;;
USW00014765;3.12.2008;May.14;;44;28;;;;;;;;;;;;;;;;;;;;
USW00014765;4.12.2008;Kas.18;;54;31;;;;;1;;;;;;;;;;1;;;;;
USW00014765;5.12.2008;A?u.28;;41;29;;;;;;;;;;;;;1;;1;;;;;
USW00014765;6.12.2008;Mar.13;;37;21;;;;;;;;;;;;;;;1;;1;;;
USW00014765;7.12.2008;Kas.18;;34;22;1;;;;;;;1;;;;1;;;1;;1;;;
USW00014765;8.12.2008;Eyl.40;;24;14;;;;;;;;;;;;;;;;;;;;
USW00014765;9.12.2008;A?u.50;;56;15;1;;;;1;;;;;;;1;1;;1;;1;;;
USW00014765;10.12.2008;18.34;;62;43;1;;;;1;;;;;;;1;1;;1;;;;;
USW00014765;11.12.2008;Ara.53;;43;37;1;;;;1;;;;;;;1;;;1;;;;;
USW00014765;12.12.2008;15.88;;63;32;1;;1;;1;;;;;;;;1;;1;;;;;
USW00014765;13.12.2008;Eki.74;;32;21;;;;;;;;;;;;;;;;;;;;
USW00014765;14.12.2008;Tem.83;;48;19;;;;;;;;;;;;;;;;;;;;
USW00014765;15.12.2008;17.45;;62;44;1;;;;1;;;;;;;1;;;1;;;;;
USW00014765;16.12.2008;Eyl.62;;58;28;1;;1;1;1;;;;;;;1;;;1;;1;;;
USW00014765;17.12.2008;Haz.71;;39;27;1;;;1;1;;;;;;;;1;;1;;1;;;
USW00014765;18.12.2008;Haz.49;;41;28;;;;;;;;;;;;;;;;;;;;
USW00014765;19.12.2008;Eki.96;;31;19;1;1;;;;;;1;1;;;;;;1;;1;;;1
USW00014765;20.12.2008;15.88;;21;15;1;;;;;;1;1;;;;1;;;1;;1;;;
USW00014765;21.12.2008;12.A?u;;34;20;1;1;1;1;1;;1;1;1;;;;;;1;;;;;
USW00014765;22.12.2008;16.Kas;;27;15;;;;;;;;;1;;;;;;;;1;;;
USW00014765;23.12.2008;Tem.61;;28;14;;;;;;;;;;;;;;;;;;;;
USW00014765;24.12.2008;Ara.97;;54;26;1;;1;1;1;;;;;;;;1;;1;;1;;;
USW00014765;25.12.2008;15.21;;56;30;1;;;;1;;;;;;;;;;1;;;;;
USW00014765;26.12.2008;Nis.25;;39;23;;;;;;;;;;;;;;;;;;;;
USW00014765;27.12.2008;Eyl.17;;50;37;1;;;;1;;;;;;;1;1;;1;;;;;
USW00014765;28.12.2008;14.32;;60;45;1;;;;;;;;;;;1;1;;;;;;;
USW00014765;29.12.2008;Eyl.84;;45;28;;;;;;;;;;;;;;;;;;;;
USW00014765;30.12.2008;14.Eyl;;40;29;1;;;;;;;;;;;1;;;1;;1;;;
USW00014765;31.12.2008;14.99;;30;10;1;1;;;;;;1;1;;;;;;1;;1;;;1
USW00014765;1.01.2009;14.Eyl;;20;6;;;;;;;;1;1;;;;;;;;;;;
USW00014765;2.01.2009;May.82;;37;9;;;;;;;;;;;;;;;1;;1;;;
USW00014765;3.01.2009;14.99;;35;24;;;;;;;;;;;;;;;;;;;;
USW00014765;4.01.2009;Tem.61;;38;22;;;;;;;;;;;;;;;;;;;;
USW00014765;5.01.2009;Tem.16;;41;25;;;;;1;;;;;;;;1;1;1;1;;;;
USW00014765;6.01.2009;May.37;;33;26;;;;1;1;;;;;;;;;;1;1;1;;;
USW00014765;7.01.2009;Tem.38;;37;29;1;1;;;1;1;;;1;;;;1;;1;;;;;
USW00014765;8.01.2009;17.90;;41;26;1;;;;1;;;;;;;1;;;1;;1;;;
USW00014765;9.01.2009;13.87;;30;20;1;;;;;;;;;;;;;;;;;;;
USW00014765;10.01.2009;May.59;;29;15;1;;;;;;;1;;;;1;;;1;;1;;;
USW00014765;11.01.2009;10.Tem;;28;23;1;;;1;1;;1;1;;;;;;;1;;1;;;
USW00014765;12.01.2009;Tem.83;;30;17;1;;;;;;;;;;;1;;;1;;1;;;
USW00014765;13.01.2009;?ub.68;;37;14;1;;;;1;;;;;;;1;1;;1;;;;;
USW00014765;14.01.2009;Ara.75;;36;15;1;;;;;;;;;;;1;;;1;;;;;
USW00014765;15.01.2009;10.Tem;;17;10;1;;;;;;;;;;;1;;;1;;1;;;
USW00014765;16.01.2009;Tem.61;;18;4;;;;;;;;;;;;;;;;;;;;
USW00014765;17.01.2009;May.82;;19;4;1;;;;;;;;;;;1;;;1;;1;;;
USW00014765;18.01.2009;Nis.70;;30;17;1;1;;;;;;1;;;;1;;;1;;1;;;1
USW00014765;19.01.2009;Nis.92;;33;24;1;;;;;;;;;;;1;;;1;;1;;;
USW00014765;20.01.2009;Tem.61;;32;22;1;;;;;;;;;;;1;;;1;;1;;;
USW00014765;21.01.2009;A?u.95;;28;14;;;;;;;;;;;;;;;1;;1;;;
USW00014765;22.01.2009;Eki.29;;33;14;;;;;;;;1;;;;;;;;;;;;
USW00014765;23.01.2009;May.82;;40;14;1;;;;;;1;1;;;;1;;;;;;;;
USW00014765;24.01.2009;14.Eyl;;40;13;;;;;;;;;;;;;;;;;;;;
USW00014765;25.01.2009;Haz.93;;24;1;;;;;;;;;;;;;;;;;;;;
USW00014765;26.01.2009;Nis.25;;26;7;;;;;;;;;;;;;;;;;;;;
USW00014765;27.01.2009;May.14;;28;20;;;;;;;;;;;;;;;;;1;;;
USW00014765;28.01.2009;A?u.95;;42;23;1;1;1;1;1;;;;;;;;;;1;1;1;;;
USW00014765;29.01.2009;Eyl.62;;38;22;;;;;;;;;;;;;;;;;;;;
USW00014765;30.01.2009;Haz.26;;40;17;1;;;;;;;;;;;;;;;;;;;
USW00014765;31.01.2009;Kas.41;;26;17;;;;;;;;;;;;;;;;;;;;
USW00014765;1.02.2009;Tem.61;;45;19;;;;;;;;;;;;;;;;;;;;
USW00014765;2.02.2009;Nis.70;;48;27;1;1;;;;;;;1;;;1;;;;;;;;1
USW00014765;3.02.2009;15.43;;36;26;1;;;;;;;;;;;1;;;1;;1;;;
USW00014765;4.02.2009;Eyl.62;;27;15;1;;;;;;;;;;;1;;;1;;1;;;
USW00014765;5.02.2009;Kas.41;;20;8;;;;;;;;;;;;;;;;;;;;
USW00014765;6.02.2009;6.Nis;;28;5;;;;;;;;;;;;;;;;;;;;
USW00014765;7.02.2009;Eyl.62;;46;13;;;;;1;;;;;;;;;;1;;;;;
USW00014765;8.02.2009;13.42;;55;34;;;;;1;;;;;;;;;;1;;;;;
USW00014765;9.02.2009;Haz.49;;40;26;;;;;;;;;;;;;;;;;;;;
USW00014765;10.02.2009;Mar.80;;39;26;;;;;;;;;;;;;;;;;;;;
USW00014765;11.02.2009;May.82;;58;35;1;1;;;;;;;1;;;1;;;;;;;;
USW00014765;12.02.2009;18.57;;54;41;1;1;;;1;;;;1;;;1;;;1;;;;;
USW00014765;13.02.2009;14.76;;42;27;;;;;;;;;;;;;;;1;;;;;
USW00014765;14.02.2009;Kas.63;;42;24;;;;;;;;;;;;;;;;;;;;
USW00014765;15.02.2009;Eyl.40;;42;27;;;;;;;;;;;;;;;;;;;;
USW00014765;16.02.2009;Tem.16;;39;24;;;;;;;;;;;;;;;;;;;;
USW00014765;17.02.2009;Tem.61;;39;23;;;;;;;;;;;;;;;;;;;;
USW00014765;18.02.2009;A?u.95;;39;20;1;;;1;1;;;;;;;1;;;1;;1;;;
USW00014765;19.02.2009;Eyl.17;;50;27;1;1;;1;1;;;;1;;;;1;;1;;;;;
USW00014765;20.02.2009;16.78;;31;21;;;;;;;;;;;;;;;;;;;;
USW00014765;21.02.2009;Kas.18;;40;25;;;;;;;;;;;;;;;;;;;;
USW00014765;22.02.2009;A?u.50;;42;27;1;;;;1;;;;;;;1;;;1;;1;;;
USW00014765;23.02.2009;19.69;;35;22;;;;;;;;;;;;;;;1;;1;;;
USW00014765;24.02.2009;Ara.53;;36;20;;;;;;;;;;;;;;;;;1;;;
USW00014765;25.02.2009;Nis.47;;38;20;;;;;;;;;;;;;;;;;;;;
USW00014765;26.02.2009;Tem.61;;49;24;1;;;;;;;;;;;1;;;;;;;;
USW00014765;27.02.2009;16.78;;60;33;1;;;;1;;;;;;;1;;;1;;;;;
USW00014765;28.02.2009;Ara.30;;51;32;;;;;1;;;;;;;;;;1;;;;;
USW00014765;1.03.2009;16.Kas;;32;24;1;;1;1;1;;1;1;;;;;1;;1;;1;;;
USW00014765;2.03.2009;18.34;;25;18;1;1;;;;;;1;1;;;;;;1;;1;;;
USW00014765;3.03.2009;Eki.51;;26;15;;;;;;;;;;;;;;;1;;1;;;
USW00014765;4.03.2009;A?u.28;;31;8;;;;;;;;;;;;;;;;;;;;
USW00014765;5.03.2009;Haz.26;;39;14;;;;;;;;;;;;;;;;;;;;
USW00014765;6.03.2009;Ara.30;;48;30;;;;;;;;;;;;;;;1;;;;;
USW00014765;7.03.2009;A?u.28;;63;32;1;;;;;;;;;;;1;;;;;;;;
USW00014765;8.03.2009;Eyl.17;;63;43;1;;;;1;;1;1;;;;1;;;1;;;;;
USW00014765;9.03.2009;Ara.53;;43;32;1;;1;1;1;;;;;;;;1;;1;;1;;;
USW00014765;10.03.2009;Tem.38;;46;29;;;;1;1;;;;;;;;;;1;;;;;
USW00014765;11.03.2009;13.42;;51;37;1;;1;1;1;;;;;;;1;1;;1;;;;;
USW00014765;12.03.2009;Ara.30;;42;28;;;;;;;;;;;;;;;;;;;;
USW00014765;13.03.2009;A?u.50;;35;24;;;;;;;;;;;;;;;;;;;;
USW00014765;14.03.2009;Haz.49;;47;23;;;;;;;;;;;;;;;;;;;;
USW00014765;15.03.2009;May.37;;53;33;1;;;;;;;;;;;1;;;;;;;;
USW00014765;16.03.2009;A?u.28;;48;30;1;;;;;;;;;;;1;;;;;;;;
USW00014765;17.03.2009;Haz.26;;49;30;;;;;;;;;;;;;;;;;;;;
USW00014765;18.03.2009;Kas.86;;56;29;;;;;;;;;;;;;;;;;;;;
USW00014765;19.03.2009;6.Nis;;48;38;1;;;;1;;;;;;;1;;;1;;;;;
USW00014765;20.03.2009;Eyl.84;;42;28;;;;;;;;;;;;;;;;;;;;
USW00014765;21.03.2009;Tem.38;;47;23;;;;;;;;;;;;;;;;;;;;
USW00014765;22.03.2009;Eki.74;;52;31;;;;;;;;;;;;;;;;;;;;
USW00014765;23.03.2009;14.32;;35;22;;;;;;;;;;;;;;;1;;1;;;
USW00014765;24.03.2009;15.21;;47;22;;;;;;;;;;;;;;;;;;;;
USW00014765;25.03.2009;A?u.95;;54;32;;;;;;;;;;;;;;;;;;;;
USW00014765;26.03.2009;Haz.71;;49;27;1;;;;1;;;;;;;1;1;;1;;;;;
USW00014765;27.03.2009;Eyl.17;;61;41;1;;;;;;;;;;;1;1;;1;;;;;
USW00014765;28.03.2009;Haz.93;;55;39;1;;;;;;;;;;;1;;;;;;;;
USW00014765;29.03.2009;Eyl.17;;47;41;1;;;;1;;;;;;;1;1;;1;;;;;
USW00014765;30.03.2009;13.20;;48;39;1;;;;1;;;;;;;;;;1;;;;;
USW00014765;31.03.2009;A?u.95;;57;35;;;;;;;;;;;;;;;;;;;;
USW00014765;1.04.2009;May.82;;43;31;1;;;;1;;;;;;;1;1;;1;;;;;
USW00014765;2.04.2009;?ub.91;;52;42;1;1;;;1;;;;1;;;;1;;1;;;;;
USW00014765;3.04.2009;A?u.28;;57;47;1;1;1;;1;;;;1;;;;1;;;;;;;
USW00014765;4.04.2009;17.00;;54;42;;;;;1;;;;;;;;1;;1;;;;;
USW00014765;5.04.2009;13.42;;60;41;;;;;;;;;;;;;;;;;;;;
USW00014765;6.04.2009;A?u.50;;54;35;1;;1;;1;;;;;;;1;1;;1;;;;;
USW00014765;7.04.2009;Eyl.40;;51;36;1;;;;;;;;;;;1;;;1;;;;;
USW00014765;8.04.2009;10.Tem;;46;33;;;;;;;;;;;;;;;1;;;;;
USW00014765;9.04.2009;A?u.95;;60;30;1;;;;;;;1;;;;;;;;;;;;
USW00014765;10.04.2009;Haz.93;;62;34;1;;1;;1;;;1;;;;1;;;1;;;;;
USW00014765;11.04.2009;14.32;;47;37;1;;1;;1;;;;;;;1;1;;1;;;;;
USW00014765;12.04.2009;14.99;;45;33;;;;;;;;;;;;;;;;;;;;
USW00014765;13.04.2009;Kas.63;;54;31;;;;;;;;;;;;;;;;;;;;
USW00014765;14.04.2009;May.59;;54;40;;;;;;;;;;;;;;;;;;;;
USW00014765;15.04.2009;14.32;;57;38;;;;;;;;;;;;;;;;;;;;
USW00014765;16.04.2009;Kas.63;;55;36;;;;;;;;;;;;;;;;;;;;
USW00014765;17.04.2009;8.May;;69;38;;;;;;;;;;;;;;;;;;;;
